#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026372343.1_zinc_finger_protein_69_homolog_B_isoform_X2_[Ursus_arctos_horribilis]                                       -          humanprotein         -            6.8e-73  247.5  34.2   4.4e-40  139.1  13.1   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372342.1_zinc_finger_protein_69_homolog_B_isoform_X1_[Ursus_arctos_horribilis]                                       -          humanprotein         -            7.7e-73  247.3  34.0   4.1e-40  139.2  13.0   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345201.1_zinc_finger_protein_837_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.1e-72  246.8  50.1   1.6e-55  190.1  19.2   3.3   2   1   0   3   3   3   2 -
Ursus_arctos____carnivora_XP_026347029.1_zinc_finger_protein_677-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            2.3e-72  245.7  29.3   1.9e-38  133.8  10.6   1.9   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026347030.1_zinc_finger_protein_677-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            2.3e-72  245.7  29.3   1.9e-38  133.8  10.6   1.9   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026334927.1_zinc_finger_protein_775_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.8e-72  245.4  42.7   2.2e-25   90.6   9.2   3.0   3   0   0   3   3   3   3 -
Ursus_arctos____carnivora_XP_026372346.1_zinc_finger_protein_69_homolog_isoform_X2_[Ursus_arctos_horribilis]                                         -          humanprotein         -              5e-72  244.6  39.2   2.6e-41  143.2  20.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372344.1_zinc_finger_protein_69_homolog_isoform_X1_[Ursus_arctos_horribilis]                                         -          humanprotein         -              5e-72  244.6  39.2   2.7e-41  143.2  20.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026346738.1_zinc_finger_protein_382-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            5.4e-72  244.5  36.9   1.4e-40  140.8  14.6   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026337113.1_zinc_finger_protein_177-like_isoform_X2_[Ursus_arctos_horribilis]                                           -          humanprotein         -            2.3e-71  242.4  44.2     1e-62  213.9  29.2   2.9   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026337111.1_zinc_finger_protein_177-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            3.4e-71  241.9  44.3   1.2e-62  213.7  29.1   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026337112.1_zinc_finger_protein_177-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            3.4e-71  241.9  44.3   1.2e-62  213.7  29.1   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352622.1_zinc_finger_protein_662_isoform_X8_[Ursus_arctos_horribilis]                                                -          humanprotein         -            5.5e-71  241.2  30.7     2e-40  140.3  13.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352621.1_zinc_finger_protein_662_isoform_X7_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.1e-71  241.0  30.7   2.1e-40  140.2  13.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352620.1_zinc_finger_protein_662_isoform_X6_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.7e-71  240.9  30.7   2.2e-40  140.1  13.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352619.1_zinc_finger_protein_662_isoform_X5_[Ursus_arctos_horribilis]                                                -          humanprotein         -            7.2e-71  240.8  30.7   2.3e-40  140.1  13.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352617.1_zinc_finger_protein_662_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            8.2e-71  240.6  30.7   2.4e-40  140.0  13.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352616.1_zinc_finger_protein_662_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            8.7e-71  240.5  30.7   2.5e-40  139.9  13.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352615.1_zinc_finger_protein_662_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -              1e-70  240.3  30.7   2.8e-40  139.8  13.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352614.1_zinc_finger_protein_662_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -              1e-70  240.3  30.7   2.8e-40  139.8  13.7   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345218.1_zinc_finger_and_SCAN_domain-containing_protein_22_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            1.4e-70  239.9  29.4   8.7e-41  141.5  10.7   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345219.1_zinc_finger_and_SCAN_domain-containing_protein_22_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            1.4e-70  239.9  29.4   8.7e-41  141.5  10.7   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345220.1_zinc_finger_and_SCAN_domain-containing_protein_22_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            1.4e-70  239.9  29.4   8.7e-41  141.5  10.7   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345221.1_zinc_finger_and_SCAN_domain-containing_protein_22_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            1.4e-70  239.9  29.4   8.7e-41  141.5  10.7   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345222.1_zinc_finger_and_SCAN_domain-containing_protein_22_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            1.4e-70  239.9  29.4   8.7e-41  141.5  10.7   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026355043.1_PR_domain_zinc_finger_protein_5_isoform_X2_[Ursus_arctos_horribilis]                                        -          humanprotein         -            1.4e-70  239.8  63.9   6.6e-36  125.4  17.8   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026355042.1_PR_domain_zinc_finger_protein_5_isoform_X1_[Ursus_arctos_horribilis]                                        -          humanprotein         -            1.8e-70  239.5  63.9   7.1e-36  125.2  17.8   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026344024.1_zinc_finger_protein_350_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            4.1e-70  238.3  30.2   2.3e-41  143.4  10.5   3.0   3   1   1   4   4   2   2 -
Ursus_arctos____carnivora_XP_026345163.1_zinc_finger_protein_550_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            4.3e-70  238.2  24.7   9.3e-37  128.2  12.3   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026346295.1_paternally-expressed_gene_3_protein_[Ursus_arctos_horribilis]                                               -          humanprotein         -              9e-70  237.2  47.6     3e-20   73.6   4.7   7.5   4   2   2   7   7   7   5 -
Ursus_arctos____carnivora_XP_026371576.1_zinc_finger_protein_771_[Ursus_arctos_horribilis]                                                           -          humanprotein         -              1e-69  237.0  39.2   2.2e-69  235.9  37.1   1.9   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371577.1_zinc_finger_protein_771_[Ursus_arctos_horribilis]                                                           -          humanprotein         -              1e-69  237.0  39.2   2.2e-69  235.9  37.1   1.9   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026341361.1_zinc_finger_protein_205_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.4e-69  236.5  29.5   2.1e-69  236.0  29.5   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026341362.1_zinc_finger_protein_205_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.4e-69  236.5  29.5   2.1e-69  236.0  29.5   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026334899.1_zinc_finger_protein_777_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.8e-69  236.2  40.4   6.2e-57  194.8  30.4   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345217.1_zinc_finger_protein_211-like_isoform_X3_[Ursus_arctos_horribilis]                                           -          humanprotein         -            6.3e-69  234.4  46.3   2.6e-63  215.8  33.7   2.3   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026344020.1_zinc_finger_protein_577_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.1e-68  233.6  38.6   2.3e-68  232.5  38.6   1.5   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026345216.1_zinc_finger_protein_211-like_isoform_X2_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.1e-68  233.6  46.5   3.4e-63  215.4  33.7   2.3   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026366583.1_zinc_finger_protein_630-like_isoform_X2_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.1e-68  233.6  27.5   1.9e-68  232.8  27.5   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026366584.1_zinc_finger_protein_630-like_isoform_X2_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.1e-68  233.6  27.5   1.9e-68  232.8  27.5   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026366585.1_zinc_finger_protein_630-like_isoform_X2_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.1e-68  233.6  27.5   1.9e-68  232.8  27.5   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026366581.1_zinc_finger_protein_182-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.5e-68  233.2  27.5   2.6e-68  232.3  27.5   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026366582.1_zinc_finger_protein_182-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.5e-68  233.2  27.5   2.6e-68  232.3  27.5   1.3   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026375732.1_telomere_zinc_finger-associated_protein_isoform_X2_[Ursus_arctos_horribilis]                                -          humanprotein         -            3.7e-68  231.8  64.1   3.2e-45  156.1  36.1   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026375730.1_telomere_zinc_finger-associated_protein_isoform_X1_[Ursus_arctos_horribilis]                                -          humanprotein         -            5.3e-68  231.3  64.1   3.6e-45  155.9  36.1   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026375731.1_telomere_zinc_finger-associated_protein_isoform_X1_[Ursus_arctos_horribilis]                                -          humanprotein         -            5.3e-68  231.3  64.1   3.6e-45  155.9  36.1   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026339566.1_zinc_finger_protein_239-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            2.4e-66  225.9  23.6   2.2e-33  117.1   5.6   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372337.1_zinc_finger_protein_684_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.5e-66  225.8  25.1   3.5e-46  159.3  15.6   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372338.1_zinc_finger_protein_684_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.5e-66  225.8  25.1   3.5e-46  159.3  15.6   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372339.1_zinc_finger_protein_684_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.5e-66  225.8  25.1   3.5e-46  159.3  15.6   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372340.1_zinc_finger_protein_684_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.5e-66  225.8  25.1   3.5e-46  159.3  15.6   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372341.1_zinc_finger_protein_684_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.5e-66  225.8  25.1   3.5e-46  159.3  15.6   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026359542.1_zinc_finger_protein_64_isoform_X4_[Ursus_arctos_horribilis]                                                 -          humanprotein         -            7.5e-66  224.2  61.6   3.5e-37  129.6  35.1   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026367774.1_zinc_finger_protein_408_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            8.7e-66  224.0  31.9   1.3e-65  223.4  31.9   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026352570.1_zinc_finger_protein_621_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            8.8e-65  220.7  27.7   1.1e-43  151.1  13.9   1.9   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352572.1_zinc_finger_protein_621_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            8.8e-65  220.7  27.7   1.1e-43  151.1  13.9   1.9   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026343278.1_GDNF-inducible_zinc_finger_protein_1_isoform_X1_[Ursus_arctos_horribilis]                                   -          humanprotein         -            1.2e-64  220.2  42.5   1.6e-56  193.5  37.6   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352569.1_zinc_finger_protein_620_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            8.1e-64  217.5  32.5   1.5e-34  120.8  13.2   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352568.1_zinc_finger_protein_620_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.1e-63  216.1  32.0   2.2e-34  120.3  12.8   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335909.1_zinc_finger_protein_514_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.4e-63  215.9  31.1     8e-34  118.5  14.4   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335917.1_zinc_finger_protein_514_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.4e-63  215.9  31.1     8e-34  118.5  14.4   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335924.1_zinc_finger_protein_514_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.4e-63  215.9  31.1     8e-34  118.5  14.4   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335931.1_zinc_finger_protein_514_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.4e-63  215.9  31.1     8e-34  118.5  14.4   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335934.1_zinc_finger_protein_514_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.4e-63  215.9  31.1     8e-34  118.5  14.4   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335939.1_zinc_finger_protein_514_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.4e-63  215.9  31.1     8e-34  118.5  14.4   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335941.1_zinc_finger_protein_514_isoform_X4_[Ursus_arctos_horribilis]                                                -          humanprotein         -            2.4e-63  215.9  31.1     8e-34  118.5  14.4   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335890.1_zinc_finger_protein_514_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.2e-63  215.5  31.0   8.7e-34  118.4  14.3   1.9   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335895.1_zinc_finger_protein_514_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.2e-63  215.5  31.0   8.7e-34  118.4  14.3   1.9   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335902.1_zinc_finger_protein_514_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            3.2e-63  215.5  31.1   1.4e-33  117.6  14.4   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026352567.1_zinc_finger_protein_620_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            5.2e-63  214.8  32.4   3.7e-34  119.6  13.2   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026335886.1_zinc_finger_protein_514_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            5.4e-63  214.8  31.0   1.2e-33  117.9  14.3   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026343279.1_GDNF-inducible_zinc_finger_protein_1_isoform_X2_[Ursus_arctos_horribilis]                                   -          humanprotein         -            6.1e-63  214.6  43.2   1.2e-56  193.8  37.7   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345177.1_zinc_finger_protein_239-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            1.4e-62  213.4  25.7   1.9e-62  212.9  25.7   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026354599.1_zinc_finger_protein_366_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            4.2e-62  211.9  40.7   1.6e-33  117.5  15.6   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026354597.1_zinc_finger_protein_366_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.1e-61  210.5  40.6   2.5e-33  116.8  15.5   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026371966.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X2_[Ursus_arctos_horribilis]                      -          humanprotein         -            2.3e-61  209.4  22.2   3.3e-61  208.9  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371967.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X2_[Ursus_arctos_horribilis]                      -          humanprotein         -            2.3e-61  209.4  22.2   3.3e-61  208.9  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371968.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X2_[Ursus_arctos_horribilis]                      -          humanprotein         -            2.3e-61  209.4  22.2   3.3e-61  208.9  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371969.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X2_[Ursus_arctos_horribilis]                      -          humanprotein         -            2.3e-61  209.4  22.2   3.3e-61  208.9  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371957.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            3.3e-61  208.9  22.2     5e-61  208.3  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371959.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            3.3e-61  208.9  22.2     5e-61  208.3  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371960.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            3.3e-61  208.9  22.2     5e-61  208.3  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371961.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            3.3e-61  208.9  22.2     5e-61  208.3  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371962.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            3.3e-61  208.9  22.2     5e-61  208.3  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371963.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            3.3e-61  208.9  22.2     5e-61  208.3  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026371965.1_zinc_finger_and_SCAN_domain-containing_protein_21_isoform_X1_[Ursus_arctos_horribilis]                      -          humanprotein         -            3.3e-61  208.9  22.2     5e-61  208.3  22.2   1.1   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026359541.1_zinc_finger_protein_64_isoform_X3_[Ursus_arctos_horribilis]                                                 -          humanprotein         -            4.3e-61  208.5  58.1   3.4e-30  106.5  19.4   3.1   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026344719.1_zinc_finger_protein_GLI4_isoform_X3_[Ursus_arctos_horribilis]                                               -          humanprotein         -            4.4e-61  208.5  24.3   7.1e-32  112.0  10.8   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026347306.1_zinc_finger_protein_3-like_[Ursus_arctos_horribilis]                                                        -          humanprotein         -            4.5e-61  208.4  35.0   5.8e-36  125.5  16.5   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026347307.1_zinc_finger_protein_3-like_[Ursus_arctos_horribilis]                                                        -          humanprotein         -            4.5e-61  208.4  35.0   5.8e-36  125.5  16.5   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026344718.1_zinc_finger_protein_GLI4_isoform_X2_[Ursus_arctos_horribilis]                                               -          humanprotein         -            5.8e-61  208.1  24.3   1.3e-31  111.2  10.4   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026344716.1_zinc_finger_protein_GLI4_isoform_X1_[Ursus_arctos_horribilis]                                               -          humanprotein         -              6e-61  208.0  24.4   1.3e-31  111.1  10.4   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026344717.1_zinc_finger_protein_GLI4_isoform_X1_[Ursus_arctos_horribilis]                                               -          humanprotein         -              6e-61  208.0  24.4   1.3e-31  111.1  10.4   1.8   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026351969.1_zinc_finger_protein_396_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -              9e-61  207.4  25.6   1.6e-59  203.3  23.9   1.9   1   1   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026361306.1_zinc_finger_protein_202_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.4e-60  206.8  35.7   1.1e-44  154.3  21.1   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026361307.1_zinc_finger_protein_202_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.4e-60  206.8  35.7   1.1e-44  154.3  21.1   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026334903.1_zinc_finger_protein_398_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            1.8e-60  206.5  33.5   1.6e-49  170.3  20.0   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026372008.1_zinc_finger_protein_394_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.2e-60  206.1  36.7   4.6e-42  145.7  20.6   3.0   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026354774.1_myoneurin_isoform_X4_[Ursus_arctos_horribilis]                                                              -          humanprotein         -            4.2e-60  205.2  21.0   6.2e-60  204.7  21.0   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026345328.1_zinc_finger_and_SCAN_domain-containing_protein_26-like_[Ursus_arctos_horribilis]                            -          humanprotein         -            4.7e-60  205.1  39.6   3.5e-43  149.4  22.5   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345330.1_zinc_finger_and_SCAN_domain-containing_protein_26-like_[Ursus_arctos_horribilis]                            -          humanprotein         -            4.7e-60  205.1  39.6   3.5e-43  149.4  22.5   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026354749.1_myoneurin_isoform_X1_[Ursus_arctos_horribilis]                                                              -          humanprotein         -              9e-60  204.2  21.4   1.3e-59  203.6  21.4   1.2   1   0   0   1   1   1   1 -
Ursus_arctos____carnivora_XP_026345321.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_4-like_[Ursus_arctos_horribilis]                             -          humanprotein         -            2.3e-59  202.8  25.5   1.5e-46  160.5  20.1   2.7   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026366262.1_zinc_finger_protein_710_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.2e-58  200.4  36.9   2.3e-30  107.1  17.0   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345357.1_zinc_finger_protein_with_KRAB_and_SCAN_domains_4_[Ursus_arctos_horribilis]                                  -          humanprotein         -            1.3e-58  200.3  24.3   1.2e-45  157.5  16.0   2.2   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026366261.1_zinc_finger_protein_710_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.4e-58  200.3  36.8   2.4e-30  107.0  17.0   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026371987.1_zinc_finger_protein_655_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.5e-58  200.1  36.2     6e-29  102.4   7.5   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026371988.1_zinc_finger_protein_655_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.5e-58  200.1  36.2     6e-29  102.4   7.5   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026371989.1_zinc_finger_protein_655_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.5e-58  200.1  36.2     6e-29  102.4   7.5   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026345331.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          humanprotein         -            1.6e-58  200.1  32.4     7e-43  148.4  19.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345332.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          humanprotein         -            1.6e-58  200.1  32.4     7e-43  148.4  19.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345333.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          humanprotein         -            1.6e-58  200.1  32.4     7e-43  148.4  19.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345334.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          humanprotein         -            1.6e-58  200.1  32.4     7e-43  148.4  19.1   2.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345335.1_zinc_finger_and_SCAN_domain-containing_protein_31_[Ursus_arctos_horribilis]                                 -          humanprotein         -            1.6e-58  200.1  32.4     7e-43  148.4  19.1   2.4   1   1   1   2   2   2   2 -
